name,componente,codigo_cmn,n_decreto,categoria,fecha_decreto,nombre,codigo_raiz,observacion_division_politica_administrativa,tipo_de_decreto,fecha_de_publicacion_en_el_diario_oficial,superficie_oficial_en_hectareas,superficie_oficial_en_metros_cuadrados,lon,lat
Torre Campanario del Colegio San Francisco Javier,No aplica,00680_MH_10101,975,Monumento Histórico,25-09-1997,Torre Campanario del Colegio San Francisco Javier,No aplica,Sin Observaciones,Decreto Exento,07-10-1997,"0,0611","611,34",-72.94334028,-41.47085354
Templo  Luterano,No aplica,00563_MH_10109,290,Monumento Histórico,04-06-1992,Templo  Luterano,No aplica,Sin Observaciones,Decreto Supremo,20-07-1992,0,0,-72.97220524,-41.32530865
Iglesia Parroquial de Sagrado Corazón,No aplica,00564_MH_10109,290,Monumento Histórico,04-06-1992,Iglesia Parroquial de Sagrado Corazón,No aplica,Sin Observaciones,Decreto Supremo,20-07-1992,0,0,-72.98633403,-41.32085302
Casa Kuschel,No aplica,00565_MH_10109,290,Monumento Histórico,04-06-1992,Casa Kuschel,No aplica,Sin Observaciones,Decreto Supremo,20-07-1992,0,0,-72.983015,-41.313451
Casa Angulo,No aplica,00566_MH_10109,290,Monumento Histórico,04-06-1992,Casa Angulo,No aplica,Sin Observaciones,Decreto Supremo,20-07-1992,0,0,-72.989774,-41.314241
Casona Alemana,No aplica,00567_MH_10109,290,Monumento Histórico,04-06-1992,Casona Alemana,No aplica,Sin Observaciones,Decreto Supremo,20-07-1992,0,0,-72.98890182,-41.31443077
Casa Maldonado,No aplica,00568_MH_10109,290,Monumento Histórico,04-06-1992,Casa Maldonado,No aplica,Sin Observaciones,Decreto Supremo,20-07-1992,0,0,-72.98979629,-41.31556827
Casa Yunge,No aplica,00570_MH_10109,290,Monumento Histórico,04-06-1992,Casa Yunge,No aplica,Sin Observaciones,Decreto Supremo,20-07-1992,0,0,-72.98942507,-41.31883617
Casa Gotschlich,No aplica,00571_MH_10109,290,Monumento Histórico,04-06-1992,Casa Gotschlich,No aplica,Sin Observaciones,Decreto Supremo,20-07-1992,0,0,-72.990782,-41.318346
Casa Raddatz,No aplica,00572_MH_10109,290,Monumento Histórico,04-06-1992,Casa Raddatz,No aplica,Sin Observaciones,Decreto Supremo,20-07-1992,0,0,-72.96537559,-41.3273373
Iglesia de Rilán,No aplica,00074_MH_10201,1750,Monumento Histórico,26-07-1971,Iglesia de Rilán,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-73.62840587,-42.51961447
Iglesia de San Francisco de Castro,No aplica,00240_MH_10201,1875,Monumento Histórico,19-07-1979,Iglesia de San Francisco de Castro,No aplica,Sin Observaciones,Decreto Supremo,08-08-1979,0,0,-73.76380772,-42.48134635
Iglesia de Nercón,No aplica,00378_MH_10201,422,Monumento Histórico,27-07-1984,Iglesia de Nercón,No aplica,Sin Observaciones,Decreto Supremo,26-09-1984,0,0,-73.78545837,-42.50111427
Iglesia de Dalcahue,No aplica,00075_MH_10205,1750,Monumento Histórico,26-07-1971,Iglesia de Dalcahue,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-73.64759349,-42.37896485
Iglesia de San Juan,No aplica,00761_MH_10205,222,Monumento Histórico,10-08-1999,Iglesia de San Juan,No aplica,Sin Observaciones,Decreto Exento,23-08-1999,0,0,-73.50439115,-42.33497667
Iglesia de Tenaún,No aplica,00762_MH_10205,222,Monumento Histórico,10-08-1999,Iglesia de Tenaún,No aplica,Sin Observaciones,Decreto Exento,23-08-1999,0,0,-73.37518437,-42.33152144
Iglesia de Colo,No aplica,00763_MH_10209,222,Monumento Histórico,10-08-1999,Iglesia de Colo,No aplica,Sin Observaciones,Decreto Exento,23-08-1999,0,0,-73.40195531,-42.25880081
Escuela de Mechuque,No aplica,00901_MH_10209,336,Monumento Histórico,25-05-2004,Escuela de Mechuque,No aplica,Sin Observaciones,Decreto Exento,16-06-2004,0,0,-73.268016,-42.31544082
Iglesia de Aldachildo,No aplica,00764_MH_10206,222,Monumento Histórico,10-08-1999,Iglesia de Aldachildo,No aplica,Sin Observaciones,Decreto Exento,23-08-1999,0,0,-73.61189664,-42.58374153
Iglesia de Ichuac,No aplica,00765_MH_10206,222,Monumento Histórico,10-08-1999,Iglesia de Ichuac,No aplica,Sin Observaciones,Decreto Exento,23-08-1999,0,0,-73.71987828,-42.61585711
Iglesia de Detif,No aplica,00766_MH_10206,222,Monumento Histórico,10-08-1999,Iglesia de Detif,No aplica,Sin Observaciones,Decreto Exento,23-08-1999,0,0,-73.55714666,-42.68479147
Iglesia de Vilupulli,No aplica,00076_MH_10203,1750,Monumento Histórico,26-07-1971,Iglesia de Vilupulli,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-73.78810262,-42.60526038
Iglesia de Chonchi,No aplica,00077_MH_10203,1750,Monumento Histórico,26-07-1971,Iglesia de Chonchi,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-73.77368375,-42.62403826
Fuerte de Chaicura,No aplica,00005_MH_10202,744,Monumento Histórico,24-03-1926,Fuerte de Chaicura,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-73.870794,-41.842788
Castillo de Agüi,No aplica,00532_MH_10202,127,Monumento Histórico,29-04-1991,Castillo de Agüi,No aplica,Sin Observaciones,Decreto Supremo,24-07-1991,0,0,-73.855122,-41.829497
Iglesia de Achao,No aplica,00026_MH_10210,5058,Monumento Histórico,06-07-1951,Iglesia de Achao,No aplica,Sin Observaciones,Decreto Supremo,06-07-1951,0,0,-73.48814344,-42.47158769
Iglesia de Quinchao,No aplica,00078_MH_10210,1750,Monumento Histórico,26-07-1971,Iglesia de Quinchao,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-73.42723779,-42.53498401
Complejo patrimonial conformado por 18 corrales de pesca de piedra,No aplica,00958_MH_10202,1314,Monumento Histórico,21-09-2005,Complejo patrimonial conformado por 18 corrales de pesca de piedra,No aplica,Sin Observaciones,Decreto Exento,07-10-2005,40,400000,-73.50951787,-41.91436405
Frigorífico Bories,No aplica,00665_MH_12401,510,Monumento Histórico,16-09-1996,Frigorífico Bories,No aplica,Sin Observaciones,Decreto Exento,05-10-1996,"0,9095",9095,-72.534063,-51.693289
Cuevas de Milodón,No aplica,00046_MH_12402,138,Monumento Histórico,02-01-1968,Cuevas de Milodón,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-72.618324,-51.566118
Cueva de La Leona,No aplica,00047_MH_12402,138,Monumento Histórico,02-01-1968,Cueva de La Leona,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-71.129575,-52.482063
Cementerio de Cerro Castillo,No aplica,00169_MH_12402,556,Monumento Histórico,10-06-1976,Cementerio de Cerro Castillo,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-72.336323,-51.254676
Fuerte Bulnes y toda la Península denominada Punta Santa Ana,No aplica,00048_MH_12101,138,Monumento Histórico,02-01-1968,Fuerte Bulnes y toda la Península denominada Punta Santa Ana,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-70.917146,-53.630392
Ruinas de la ciudad Rey Don Felipe (Puerto de Hambre),No aplica,00049_MH_12101,138,Monumento Histórico,02-01-1968,Ruinas de la ciudad Rey Don Felipe (Puerto de Hambre),No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-70.93285,-53.607817
Casa de Mauricio Braun Menéndez,No aplica,00131_MH_12101,9,Monumento Histórico,07-01-1974,Casa de Mauricio Braun Menéndez,No aplica,Sin Observaciones,Decreto Supremo,11-02-1974,0,0,-70.90592579,-53.16217158
Cementerio de Puerto Harris.,No aplica,00171_MH_12101,556,Monumento Histórico,10-06-1976,Cementerio de Puerto Harris.,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-70.453105,-53.833081
Faro Magdalena,No aplica,00172_MH_12101,556,Monumento Histórico,10-06-1976,Faro Magdalena,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-70.57761,-52.919171
Palacio Sara Braun,No aplica,00302_MH_12101,9256,Monumento Histórico,04-12-1981,Palacio Sara Braun,No aplica,Sin Observaciones,Decreto Supremo,10-02-1982,0,0,-70.90772356,-53.16182512
Morro Chico,No aplica,00050_MH_12102,138,Monumento Histórico,02-01-1968,Morro Chico,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-71.41743359,-52.0586554
Cueva de Pali- Aike con un área de 50 mts. alrededor de su entrada.,No aplica,00055_MH_12104,5593,Monumento Histórico,31-05-1969,Cueva de Pali- Aike con un área de 50 mts. alrededor de su entrada.,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-69.703878,-52.110358
Cementerio de Oazy Harbour,No aplica,00173_MH_12104,556,Monumento Histórico,10-06-1976,Cementerio de Oazy Harbour,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-70.554354,-52.671556
Cementerio de Posesión,No aplica,00174_MH_12104,556,Monumento Histórico,10-06-1976,Cementerio de Posesión,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-68.955843,-52.292012
Valle del Río Chico,No aplica,00056_MH_12104,5593,Monumento Histórico,31-05-1969,Valle del Río Chico,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-70.09169765,-52.04666558
Cementerio de Onaisín,No aplica,00176_MH_12301,556,Monumento Histórico,10-06-1976,Cementerio de Onaisín,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-69.279891,-53.387689
Cementerio de San Sebastián,No aplica,00177_MH_12301,556,Monumento Histórico,10-06-1976,Cementerio de San Sebastián,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-68.66702374,-53.31985218
Pozo de Petróleo Nº 1 ubicado en Cerro Manantiales,No aplica,00178_MH_12302,556,Monumento Histórico,10-06-1976,Pozo de Petróleo Nº 1 ubicado en Cerro Manantiales,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-69.413956,-52.546129
Cementerio de Mejillones,No aplica,00180_MH_12201,556,Monumento Histórico,10-06-1976,Cementerio de Mejillones,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-67.98964721,-54.9039183
Iglesia grande de Andacollo,No aplica,00271_MH_04103,72,Monumento Histórico,12-01-1981,Iglesia grande de Andacollo,00265_MH_04103,Sin Observaciones,Decreto Supremo,09-02-1981,0,0,-71.084948,-30.231814
Iglesia y convento de San Francisco de Valdivia,Iglesia,01034_MH_14101,1377,Monumento Histórico,18-07-2007,Iglesia y convento de San Francisco de Valdivia,No aplica,Sin Observaciones,Decreto Exento,0:00:00,"0,779","7790,44",-73.24745587,-39.81797808
Parroquia San Ignacio de Empedrado,No aplica,01071_MH_07104,2659,Monumento Histórico,28-08-2008,Parroquia San Ignacio de Empedrado,No aplica,Sin Observaciones,Decreto Exento,17-10-2008,"0,2435","2435,7",-72.27841456,-35.5904476
Mural Historia de Concepción de Gregorio de la Fuente,No aplica,01085_MH_08101,2731,Monumento Histórico,08-09-2008,Mural Historia de Concepción de Gregorio de la Fuente,No aplica,Sin Observaciones,Decreto Exento,17-10-2008,0,0,-73.05905666,-36.83089759
Parroquia Sagrado Corazón de Jesús de Gualleco,No aplica,01073_MH_07103,2657,Monumento Histórico,28-08-2008,Parroquia Sagrado Corazón de Jesús de Gualleco,No aplica,Sin Observaciones,Decreto Exento,25-10-2008,"0,3032","3032,2",-71.98169855,-35.2450994
Las Construcciones de la Sociedad Industrial de Aisén,Casa de trabajadores (1),01179_MH_11101,413,Monumento Histórico,03-11-2009,Las Construcciones de la Sociedad Industrial de Aisén,01178_MH_11101,Sin Observaciones,Decreto,05-12-2009,0,0,-72.02616421,-45.57377966
Las Construcciones de la Sociedad Industrial de Aisén,Casa de trabajadores (2),01180_MH_11101,413,Monumento Histórico,03-11-2009,Las Construcciones de la Sociedad Industrial de Aisén,01178_MH_11101,Sin Observaciones,Decreto,05-12-2009,0,0,-72.0258608,-45.5737877
Las Construcciones de la Sociedad Industrial de Aisén,Bodega de Fertilizantes,01181_MH_11101,413,Monumento Histórico,03-11-2009,Las Construcciones de la Sociedad Industrial de Aisén,01178_MH_11101,Sin Observaciones,Decreto,05-12-2009,0,0,-72.02596153,-45.57398112
Las Construcciones de la Sociedad Industrial de Aisén,Casa de Administración,01182_MH_11101,413,Monumento Histórico,03-11-2009,Las Construcciones de la Sociedad Industrial de Aisén,01178_MH_11101,Sin Observaciones,Decreto,05-12-2009,0,0,-72.02504756,-45.57363047
"Campo de Prisioneros en Río Chico, la capilla de San Rafael, la Chimenea y antiguos hornos del aserradero de Puerto Harris en la Dawson",Capilla San Rafael en Puerto Harris,01232_MH_12101,132,Monumento Histórico,10-03-2010,"Campo de Prisioneros en Río Chico, la capilla de San Rafael, la Chimenea y antiguos hornos del aserradero de Puerto Harris en la Dawson",01231_MH_13401,Sin Observaciones,Decreto,15-04-2010,"0,46011","4601,1",-70.45300093,-53.8321353
"Campo de Prisioneros en Río Chico, la capilla de San Rafael, la Chimenea y antiguos hornos del aserradero de Puerto Harris en Isla Dawson",Antiguos Hornos,01234_MH_12101,132,Monumento Histórico,10-03-2010,"Campo de Prisioneros en Río Chico, la capilla de San Rafael, la Chimenea y antiguos hornos del aserradero de Puerto Harris en Isla Dawson",01231_MH_13401,Sin Observaciones,Decreto,15-04-2010,0,0,-70.45180314,-53.83554747
Las Chimeneas de Labrar,Una chimenea,01284_MH_03303,8377,Monumento Histórico,02-10-1980,Las Chimeneas de Labrar,00258_MH_03303,Sin Observaciones,Decreto Supremo,05-11-1980,0,0,-71.24217307,-28.72718761
Las Chimeneas de Labrar,Una chimenea,01285_MH_03303,8377,Monumento Histórico,03-07-1996,Las Chimeneas de Labrar,00258_MH_03303,Sin Observaciones,Decreto Supremo,26-02-2009,0,0,-71.23634332,-28.73131105
Las Construcciones de la Sociedad Industrial de Aisén (baño de ovejas),Baño de Ovejas,01327_MH_11101,413,Monumento Histórico,03-11-2009,Las Construcciones de la Sociedad Industrial de Aisén (baño de ovejas),01178_MH_11101,Sin Observaciones,Decreto,05-12-2009,"0,3849","3849,11",-72.02197494,-45.56965148
Las Chimeneas de Labrar,Ruinas del poblado de labrar,01287_MH_03303,8377,Monumento Histórico,03-07-1996,Las Chimeneas de Labrar,00258_MH_03303,Sin Observaciones,Decreto Supremo,26-02-2009,0,0,-71.23823858,-28.72924974
Iglesia Curaco de Velez,No aplica,00067_MH_10204,1750,Monumento Histórico,26-07-1971,Iglesia Curaco de Velez,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-73.60251123,-42.43990829
Cueva de los Patriotas,No aplica,00235_MH_05104,1858,Monumento Histórico,13-07-1979,Cueva de los Patriotas,No aplica,Sin Observaciones,Decreto Supremo,04-08-1979,0,0,-78.83243865,-33.63680074
Fuerte Santa Bárbara,No aplica,00236_MH_05104,1858,Monumento Histórico,13-07-1979,Fuerte Santa Bárbara,No aplica,Sin Observaciones,Decreto Supremo,04-08-1979,0,0,-78.83279975,-33.63567726
Isla de Pascua,No aplica,00012_MH_05201,4536,Monumento Histórico,25-07-1935,Isla de Pascua,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-109.3487084,-27.10775596
Cuatro bienes representativos del conjunto jesuita de Rere,Tumba del padre Juan Pedro Mayoral,01282_MH_08113,165,Monumento Histórico,26-03-2012,Cuatro bienes representativos del conjunto jesuita de Rere,01278_MH_08113,Sin Observaciones,Decreto,18-04-2012,0,0,-72.72836164,-37.1332155
Cuatro bienes representativos del conjunto jesuita de Rere,Ejemplar Palma chilena,01283_MH_08113,165,Monumento Histórico,26-03-2012,Cuatro bienes representativos del conjunto jesuita de Rere,01278_MH_08113,Sin Observaciones,Decreto,18-04-2012,0,0,-72.72818434,-37.13298251
Base militar Antártica Capitán General Bernardo O'Higgins Riquelme y a los bienes que indica,Gruta de la Virgen del Carmen,01301_MH_12202,406,Monumento Histórico,24-09-2012,Base militar Antártica Capitán General Bernardo O'Higgins Riquelme y a los bienes que indica,01298_MH_12202,Sin Observaciones,Decreto Supremo,09-11-2012,0,0,-57.900903,-63.32109017
Base militar Antártica Capitán General Bernardo O'Higgins Riquelme y a los bienes que indica,Busto Ohiggins,01302_MH_12202,406,Monumento Histórico,24-09-2012,Base militar Antártica Capitán General Bernardo O'Higgins Riquelme y a los bienes que indica,01298_MH_12202,Sin Observaciones,Decreto Supremo,09-11-2012,0,0,-57.89831368,-63.32063977
Base militar Antártica Capitán General Bernardo O'Higgins Riquelme y a los bienes que indica,Primera Estación Sismográfica,01303_MH_12202,406,Monumento Histórico,24-09-2012,Base militar Antártica Capitán General Bernardo O'Higgins Riquelme y a los bienes que indica,01298_MH_12202,Sin Observaciones,Decreto Supremo,09-11-2012,"0,0034","34,55",-57.8984583,-63.32105429
Las Construcciones de la Sociedad Industrial de Aisén (Cementerio),Cementerio,01328_MH_11101,413,Monumento Histórico,03-11-2009,Las Construcciones de la Sociedad Industrial de Aisén (Cementerio),01178_MH_11101,Sin Observaciones,Decreto,05-12-2009,"0,0725","725,35",-72.03191219,-45.56974934
Las Construcciones de la Sociedad Industrial de Aisén,Cocina de Peones,01326_MH_11101,413,Monumento Histórico,03-11-2009,Las Construcciones de la Sociedad Industrial de Aisén,01178_MH_11101,Sin Observaciones,Decreto,05-12-2009,"1,6",16000,-72.02497867,-45.57261005
Base militar Antártica Capitán General Bernardo O'Higgins Riquelme y a los bienes que indica,Cimientos de la sala de máquinas,01299_MH_12202,406,Monumento Histórico,24-09-2012,Base militar Antártica Capitán General Bernardo O'Higgins Riquelme y a los bienes que indica,01298_MH_12202,Sin Observaciones,Decreto Supremo,09-11-2012,0,0,-57.89975638,-63.32092
Acueducto de Amolanas,Canal,01320_MH_03103,80,Monumento Histórico,18-01-2013,Acueducto de Amolanas,00326_MH_03103,Sin Observaciones,Decreto Supremo,18-02-2013,0,0,-70.00220546,-27.97926439
Acueducto de Amolanas,Bocatoma,01321_MH_03103,80,Monumento Histórico,18-01-2013,Acueducto de Amolanas,00326_MH_03103,Sin Observaciones,Decreto Supremo,18-02-2013,0,0,-70.00183669,-27.97914208
Acueducto de Amolanas,Bodega,01322_MH_03103,80,Monumento Histórico,18-01-2013,Acueducto de Amolanas,00326_MH_03103,Sin Observaciones,Decreto Supremo,18-02-2013,0,0,-70.00270634,-27.97929199
Acueducto de Amolanas,construcción 2,01324_MH_03103,80,Monumento Histórico,18-01-2013,Acueducto de Amolanas,00326_MH_03103,Sin Observaciones,Decreto Supremo,18-02-2013,0,0,-70.00171603,-27.97920546
Acueducto de Amolanas,construcción 3,01325_MH_03103,80,Monumento Histórico,18-01-2013,Acueducto de Amolanas,00326_MH_03103,Sin Observaciones,Decreto Supremo,18-02-2013,0,0,-70.00194914,-27.97946069
Conjunto arquitectónico ubicado en el pueblo de El Melón,Casa parroquial,00683_MH_05506,1014,Monumento Histórico,08-10-1997,Conjunto arquitectónico ubicado en el pueblo de El Melón,00682_MH_05506,Sin Observaciones,Decreto Exento,21-10-1997,0,0,-71.21055078,-32.68919721
Municipalidad de Santiago (Edificio Consistorial Santiago),No aplica,00191_MH_13101,1290,Monumento Histórico,30-12-1976,Municipalidad de Santiago (Edificio Consistorial Santiago),No aplica,Sin Observaciones,Decreto Supremo,18-02-1977,0,0,-70.65040539,-33.43705079
Conjunto arquitectónico ubicado en el pueblo de El Melón,Hogar de ancianos,00685_MH_05506,1014,Monumento Histórico,08-10-1997,Conjunto arquitectónico ubicado en el pueblo de El Melón,00682_MH_05506,Sin Observaciones,Decreto Exento,21-10-1997,0,0,-71.21062628,-32.68879909
Sector de Chambeque,Pique Carlos 1 y su cabría,01363_MH_08106,233,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Pique Carlos 2 y su cabría,01364_MH_08106,234,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Termoeléctrica,01365_MH_08106,235,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Galpones del Parque Industrial,01366_MH_08106,236,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Planta de lavado,01367_MH_08106,237,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Silo de la planta de lavado,01368_MH_08106,238,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Silo de la Planta Transportadora,01369_MH_08106,239,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Tornamesa,01370_MH_08106,240,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Ruinas cinta transportadora,01371_MH_08106,241,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Edificio Búnker,01372_MH_08106,242,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Muelle,01373_MH_08106,243,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Tortas de escoria,01374_MH_08106,244,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
Sector de Chambeque,Polvorines,01375_MH_08106,245,Monumento Histórico,22-05-2014,Sector de Chambeque,01362_MH_08106,Sin Observaciones,Decreto,12-06-2014,0,0,-73.16961628,-37.0868641
